transaction_id,is_fraud,lgb_risk_score,lgb_prediction,risk_tier
TXN_01986649,1,99.99999678721852,1,Block
TXN_01974997,1,99.99999949539415,1,Block
TXN_01976730,1,99.99999952325858,1,Block
TXN_01988244,1,99.99999950970432,1,Block
TXN_01997238,1,99.99999655405702,1,Block
TXN_01984976,1,99.99999950016529,1,Block
TXN_01976622,1,99.9999994324942,1,Block
TXN_01978769,1,99.9999995179947,1,Block
TXN_01978036,1,99.99999941368596,1,Block
TXN_01996020,1,99.99999950970432,1,Block
TXN_01975669,1,99.99999950021609,1,Block
TXN_01988498,1,99.99999952774326,1,Block
TXN_01980371,1,99.99999947159029,1,Block
TXN_01993122,1,99.9999995278025,1,Block
TXN_01982778,1,99.99999946995382,1,Block
TXN_01977432,1,99.99999863792127,1,Block
TXN_01980142,1,99.99999942081456,1,Block
TXN_01977111,1,99.99999943932032,1,Block
TXN_01976920,1,99.99999949539415,1,Block
TXN_01986420,1,99.99999948690169,1,Block
TXN_01974084,1,99.99999912892093,1,Block
TXN_01998107,1,99.99999951800613,1,Block
TXN_01997129,1,99.99999926097851,1,Block
TXN_01989532,1,99.99999952780247,1,Block
TXN_01983772,1,99.9999995277913,1,Block
TXN_01995323,1,99.99999673411344,1,Block
TXN_01997431,1,99.99999950021612,1,Block
TXN_01981134,1,99.99999942374431,1,Block
TXN_01999811,1,99.99999917166078,1,Block
TXN_01974690,1,99.99999947025535,1,Block
TXN_01988203,1,99.99999937509392,1,Block
TXN_01994021,1,99.99999952775447,1,Block
TXN_01981052,1,99.99999952779129,1,Block
TXN_01992466,1,99.99999939506064,1,Block
TXN_01970976,1,99.99999948688955,1,Block
TXN_01999198,1,99.999999512156,1,Block
TXN_01984110,1,99.99999952780247,1,Block
TXN_01984278,1,99.99999945184366,1,Block
TXN_01999857,1,99.99999945184366,1,Block
TXN_01998536,1,99.9999992521338,1,Block
TXN_01991309,1,99.99999627688052,1,Block
TXN_01994389,1,99.99999952780247,1,Block
TXN_01995828,1,99.99999949538218,1,Block
TXN_01977784,1,99.99999942182392,1,Block
TXN_01978583,1,99.99999952780247,1,Block
TXN_01993151,1,99.99999952779129,1,Block
TXN_01991058,1,99.99999952775447,1,Block
TXN_01970208,1,99.99999952780247,1,Block
TXN_01996026,1,99.99999947946614,1,Block
TXN_01990148,1,99.9999994527707,1,Block
TXN_01989148,1,99.99999937251405,1,Block
TXN_01970310,1,99.99999921576442,1,Block
TXN_01989998,1,99.99999673411483,1,Block
TXN_01984125,1,99.99999949539415,1,Block
TXN_01974371,1,99.99999952780247,1,Block
TXN_01990296,1,99.99999952780247,1,Block
TXN_01985882,1,99.99999922034836,1,Block
TXN_01971790,1,99.99999678721852,1,Block
TXN_01971904,1,99.99999952775447,1,Block
TXN_01996477,1,99.99999952780247,1,Block
TXN_01991871,1,99.99999952774326,1,Block
TXN_01982017,1,99.99999952780247,1,Block
TXN_01970118,1,99.99999952779129,1,Block
TXN_01974298,1,99.99999938503939,1,Block
TXN_01992321,1,99.99999952780247,1,Block
TXN_01997984,1,99.9999994663263,1,Block
TXN_01971341,1,99.99999942329806,1,Block
TXN_01981621,1,99.99999952780247,1,Block
TXN_01974902,1,99.99999952780247,1,Block
TXN_01977799,1,99.99999945183066,1,Block
TXN_01997307,1,99.99999945183066,1,Block
TXN_01988795,1,99.9999995179947,1,Block
TXN_01973010,1,99.99999952780247,1,Block
TXN_01973936,1,99.99999944045817,1,Block
TXN_01982151,1,99.99999952775444,1,Block
TXN_01980631,1,99.99999952780247,1,Block
TXN_01981741,1,99.99999950595449,1,Block
TXN_01986904,1,99.9999994771041,1,Block
TXN_01972712,1,99.9999953061061,1,Block
TXN_01973142,1,99.99999947946614,1,Block
TXN_01980995,1,99.99999952775444,1,Block
TXN_01980280,1,99.99999916516548,1,Block
TXN_01998678,1,99.99999942329806,1,Block
TXN_01991288,1,99.99999945966591,1,Block
TXN_01982293,1,99.99999946147415,1,Block
TXN_01986891,1,99.9999994782498,1,Block
TXN_01980464,1,99.99999952774326,1,Block
TXN_01992248,1,99.99999952780247,1,Block
TXN_01984455,1,99.99999935350978,1,Block
TXN_01988415,1,99.99999941225646,1,Block
TXN_01971010,1,99.99999941981966,1,Block
TXN_01992565,1,99.99999948320936,1,Block
TXN_01976159,1,99.99999952780247,1,Block
TXN_01978202,1,99.99999952325858,1,Block
TXN_01982767,1,99.99999952780247,1,Block
TXN_01971227,1,99.99999952780247,1,Block
TXN_01995510,1,99.99999952780247,1,Block
TXN_01992693,1,99.99999678689166,1,Block
TXN_01973590,1,99.99999946996641,1,Block
TXN_01977087,1,99.99999947946614,1,Block
TXN_01981218,1,99.99999952779129,1,Block
TXN_01986358,1,99.99999952780247,1,Block
TXN_01970421,1,99.9999965348785,1,Block
TXN_01997347,1,99.99999952779129,1,Block
TXN_01987604,1,99.99999945630486,1,Block
TXN_01973233,1,99.9999994006703,1,Block
TXN_01973720,1,99.9999967872947,1,Block
TXN_01977151,1,99.99999952780247,1,Block
TXN_01998785,1,99.99999952779129,1,Block
TXN_01984686,1,99.99999948690166,1,Block
TXN_01974328,1,99.99999936091206,1,Block
TXN_01990124,1,99.99999952780247,1,Block
TXN_01973088,1,99.99999948640017,1,Block
TXN_01984548,1,99.99999948690173,1,Block
TXN_01989822,1,99.99999945184366,1,Block
TXN_01985238,1,99.99999947025535,1,Block
TXN_01978153,1,99.99999951220558,1,Block
TXN_01992878,1,99.99999952780247,1,Block
TXN_01994929,1,99.99999952779129,1,Block
TXN_01970444,1,99.99999952780247,1,Block
TXN_01998020,1,99.9999995277913,1,Block
TXN_01990618,1,99.99999927545338,1,Block
TXN_01984518,1,99.99999952780247,1,Block
TXN_01985459,1,99.99999952774326,1,Block
TXN_01979831,1,99.99999945184366,1,Block
TXN_01988672,1,99.99999946175579,1,Block
TXN_01976257,1,99.99999944045818,1,Block
TXN_01988823,1,99.99999948036695,1,Block
TXN_01976666,1,99.99999949538218,1,Block
TXN_01976558,1,99.99999952780247,1,Block
TXN_01970510,1,99.99999948445412,1,Block
TXN_01995814,1,99.99999943014232,1,Block
TXN_01991914,1,99.9999994517879,1,Block
TXN_01984793,1,99.99999952780247,1,Block
TXN_01986878,1,99.99999523563925,1,Block
TXN_01982491,1,99.99999678721852,1,Block
TXN_01989560,1,99.99999948372027,1,Block
TXN_01976884,1,99.99999936958675,1,Block
TXN_01971927,1,99.99999949370093,1,Block
TXN_01989274,1,99.99999952780247,1,Block
TXN_01995433,1,99.99999945184366,1,Block
TXN_01989099,1,99.9999992248609,1,Block
TXN_01971794,1,99.99999952780247,1,Block
TXN_01988455,1,99.99999947051188,1,Block
TXN_01983631,1,99.99999951800613,1,Block
TXN_01973830,1,99.99999952780247,1,Block
TXN_01981065,1,99.99999947066055,1,Block
TXN_01987027,1,99.99999952780247,1,Block
TXN_01975441,1,99.99999952780247,1,Block
TXN_01980472,1,99.99999947657423,1,Block
TXN_01995062,1,99.99999952780247,1,Block
TXN_01971040,1,99.99999952780247,1,Block
TXN_01984039,1,99.99999946995392,1,Block
TXN_01978581,1,99.9999994995145,1,Block
TXN_01982806,1,99.99999945184366,1,Block
TXN_01994481,1,99.99999662632007,1,Block
TXN_01994203,1,99.99999937509392,1,Block
TXN_01972246,1,99.99999678721852,1,Block
TXN_01972752,1,99.99999952780247,1,Block
TXN_01997600,1,99.9999995179947,1,Block
TXN_01973538,1,99.99999951800613,1,Block
TXN_01978315,1,99.99999950021612,1,Block
TXN_01986483,1,99.99999950021609,1,Block
TXN_01990171,1,99.99999946228544,1,Block
TXN_01984866,1,99.99999948373252,1,Block
TXN_01982166,1,99.99999948372027,1,Block
TXN_01981074,1,99.99999877270876,1,Block
TXN_01982947,1,99.99999943980747,1,Block
TXN_01975737,1,99.99999949352166,1,Block
TXN_01972400,1,99.99999678721852,1,Block
TXN_01998898,1,99.99999939341471,1,Block
TXN_01993228,1,99.99999938853237,1,Block
TXN_01995670,1,99.99999942481041,1,Block
TXN_01987621,1,99.99999627040273,1,Block
TXN_01975451,1,99.99999945167329,1,Block
TXN_01977205,1,99.9999995277913,1,Block
TXN_01991621,1,99.99999945603761,1,Block
TXN_01970307,1,99.99999952779129,1,Block
TXN_01995849,1,99.99999952780247,1,Block
TXN_01971802,1,99.99999952780247,1,Block
TXN_01979354,1,99.99999952780247,1,Block
TXN_01978243,1,99.99999952779129,1,Block
TXN_01994725,1,99.99999952780247,1,Block
TXN_01970154,1,99.9999994771041,1,Block
TXN_01986106,1,99.99999952780247,1,Block
TXN_01982921,1,99.99999951800613,1,Block
TXN_01996940,1,99.99999945167319,1,Block
TXN_01977505,1,99.999999486388,1,Block
TXN_01991327,1,99.99999952780247,1,Block
TXN_01993933,1,99.99999952779129,1,Block
TXN_01980479,1,99.99999945184366,1,Block
TXN_01991292,1,99.9999965351215,1,Block
TXN_01996040,1,99.99999642915314,1,Block
TXN_01989653,1,99.99999950021612,1,Block
TXN_01991206,1,99.9999994273117,1,Block
TXN_01996909,1,99.99999952780247,1,Block
TXN_01991427,1,99.99997558475697,1,Block
TXN_01983815,1,99.99999673414142,1,Block
TXN_01997073,1,99.99999952775447,1,Block
TXN_01975692,1,99.99999952775444,1,Block
TXN_01998165,1,99.99999936212942,1,Block
TXN_01974417,1,99.99999950752326,1,Block
TXN_01996609,1,99.99999945184364,1,Block
TXN_01982181,1,99.99999952774326,1,Block
TXN_01976509,1,99.99999945040634,1,Block
TXN_01972731,1,99.99999952780247,1,Block
TXN_01999251,1,99.99999945184364,1,Block
TXN_01997874,1,99.99999949539415,1,Block
TXN_01988230,1,99.9999995179947,1,Block
TXN_01972862,1,99.99999950208564,1,Block
TXN_01977079,1,99.9999993519189,1,Block
TXN_01975602,1,99.9999995277913,1,Block
TXN_01998533,1,99.99999932443708,1,Block
TXN_01981707,1,99.99999938877151,1,Block
TXN_01970206,1,99.9999994932984,1,Block
TXN_01972236,1,99.99999947025535,1,Block
TXN_01977627,1,99.99999947624435,1,Block
TXN_01984305,1,99.9999993806563,1,Block
TXN_01996588,1,99.99999952780247,1,Block
TXN_01976851,1,99.99999952774326,1,Block
TXN_01975921,1,99.9999967341833,1,Block
TXN_01970782,1,99.99999952780247,1,Block
TXN_01988048,1,99.99999952775447,1,Block
TXN_01973901,1,99.99999944488091,1,Block
TXN_01973045,1,99.99999941133365,1,Block
TXN_01970286,1,99.99999950748489,1,Block
TXN_01971694,1,99.99999948721268,1,Block
TXN_01980311,1,99.99999951800613,1,Block
TXN_01998459,1,99.99999947025535,1,Block
TXN_01994418,1,99.99668067770513,1,Block
TXN_01973335,1,99.99999927111014,1,Block
TXN_01994745,1,99.99999952775444,1,Block
TXN_01973803,1,99.99999952173988,1,Block
TXN_01975096,1,99.99999945184366,1,Block
TXN_01994311,1,99.99999950988949,1,Block
TXN_01971692,1,99.99999952780247,1,Block
TXN_01990578,1,99.99999952779129,1,Block
TXN_01993846,1,99.99999673411797,1,Block
TXN_01971422,1,99.99999952780247,1,Block
TXN_01982168,1,99.99999951220559,1,Block
TXN_01974008,1,99.99999929439902,1,Block
TXN_01982153,1,99.99999948258444,1,Block
TXN_01970097,1,99.99999947946614,1,Block
TXN_01983863,1,99.99999952780247,1,Block
TXN_01978548,1,99.99999949570484,1,Block
TXN_01989706,1,99.99999946146139,1,Block
TXN_01993236,1,99.99999952780247,1,Block
TXN_01981282,1,99.99999948914342,1,Block
TXN_01974468,1,99.99999952780247,1,Block
TXN_01991407,1,99.99999950021612,1,Block
TXN_01984313,1,99.9999993286452,1,Block
TXN_01988703,1,99.99999944047144,1,Block
TXN_01976651,1,99.9999960051263,1,Block
TXN_01972913,1,99.99999946146139,1,Block
TXN_01985541,1,99.99999948748186,1,Block
TXN_01971722,1,99.99999945040632,1,Block
TXN_01982693,1,99.99999952780247,1,Block
TXN_01973443,1,99.99999952779129,1,Block
TXN_01989873,1,99.99999627040276,1,Block
TXN_01978869,1,99.99999952775444,1,Block
TXN_01982503,1,99.99999939506057,1,Block
TXN_01993155,1,99.99999952780247,1,Block
TXN_01995782,1,99.99999949534283,1,Block
TXN_01996081,1,99.99999950988952,1,Block
TXN_01973899,1,99.99999947064802,1,Block
TXN_01997625,1,99.99999952779129,1,Block
TXN_01989411,1,99.99999950208564,1,Block
TXN_01986150,1,99.99999952779129,1,Block
TXN_01985100,1,99.99999936212942,1,Block
TXN_01981570,1,99.99999952779129,1,Block
TXN_01991527,1,99.99999949538218,1,Block
TXN_01998889,1,99.99999951800613,1,Block
TXN_01980251,1,99.9999994995325,1,Block
TXN_01976706,1,99.99999948690173,1,Block
TXN_01995974,1,99.99999946995382,1,Block
TXN_01983771,1,99.99999662632213,1,Block
TXN_01975062,1,99.99999952780247,1,Block
TXN_01989997,1,99.99999948372027,1,Block
TXN_01992023,1,99.99999952774328,1,Block
TXN_01985028,1,99.99999952780247,1,Block
TXN_01998426,1,99.99999939506061,1,Block
TXN_01992482,1,99.99999952780247,1,Block
TXN_01997130,1,99.99999673411406,1,Block
TXN_01986934,1,99.99999952775447,1,Block
TXN_01974432,1,99.99999929074359,1,Block
TXN_01976640,1,99.9999995179947,1,Block
TXN_01981223,1,99.99999668117748,1,Block
TXN_01978734,1,99.99999952780247,1,Block
TXN_01977547,1,99.99999943014228,1,Block
TXN_01993356,1,99.99999947066055,1,Block
TXN_01990905,1,99.99999950359695,1,Block
TXN_01991130,1,99.99999952780247,1,Block
TXN_01994583,1,99.99999951551719,1,Block
TXN_01973400,1,99.99999944045817,1,Block
TXN_01977352,1,99.9999995155057,1,Block
TXN_01992593,1,99.99999952779129,1,Block
TXN_01998488,1,99.99999952780247,1,Block
TXN_01980544,1,99.99999951551719,1,Block
TXN_01983074,1,99.99999943926532,1,Block
TXN_01986010,1,99.99999947657423,1,Block
TXN_01982859,1,99.99999943226648,1,Block
TXN_01990307,1,99.99999952780247,1,Block
TXN_01983062,1,99.99999944308868,1,Block
TXN_01975593,1,99.99999950988952,1,Block
TXN_01983712,1,99.99999952779129,1,Block
TXN_01982481,1,99.99999948457105,1,Block
TXN_01981839,1,99.99999952780247,1,Block
TXN_01992177,1,99.99999945184366,1,Block
TXN_01997279,1,99.99999945184364,1,Block
TXN_01989631,1,99.99999949539415,1,Block
TXN_01980165,1,99.9999995098779,1,Block
TXN_01976259,1,99.99999945184366,1,Block
TXN_01991218,1,99.99999952780247,1,Block
TXN_01979688,1,99.99999925528542,1,Block
TXN_01995360,1,99.99999945184364,1,Block
TXN_01987310,1,99.99999945183066,1,Block
TXN_01972789,1,99.99999948746972,1,Block
TXN_01992591,1,99.99999952780247,1,Block
TXN_01974182,1,99.99999952780247,1,Block
TXN_01973621,1,99.9999995278025,1,Block
TXN_01999128,1,99.99999952173988,1,Block
TXN_01973501,1,99.9999994417244,1,Block
TXN_01973365,1,99.99999952779129,1,Block
TXN_01993543,1,99.9999995179947,1,Block
TXN_01999099,1,99.99999946147415,1,Block
TXN_01994231,1,99.99999952774326,1,Block
TXN_01991545,1,99.99999952780247,1,Block
TXN_01972111,1,99.99999952780247,1,Block
TXN_01991711,1,99.99999952779129,1,Block
TXN_01971426,1,99.99999944141766,1,Block
TXN_01998267,1,99.9999967872947,1,Block
TXN_01995010,1,99.99999939506053,1,Block
TXN_01990321,1,99.99999952780247,1,Block
TXN_01993456,1,99.99999950518497,1,Block
TXN_01979200,1,99.99999952780247,1,Block
TXN_01996392,1,99.99999952780247,1,Block
TXN_01980874,1,99.99999947060675,1,Block
TXN_01992631,1,99.99999952780247,1,Block
TXN_01994759,1,99.99999949350963,1,Block
TXN_01996967,1,99.99999950970432,1,Block
TXN_01975151,1,99.99999946591444,1,Block
TXN_01995958,1,99.99999944045818,1,Block
TXN_01983582,1,99.999999512156,1,Block
TXN_01981991,1,99.99999950208564,1,Block
TXN_01979052,1,99.9999995179947,1,Block
TXN_01986429,1,99.99999934863841,1,Block
TXN_01993802,1,99.99999948229046,1,Block
TXN_01974930,1,99.99999934602226,1,Block
TXN_01979814,1,99.99999952780247,1,Block
TXN_01972883,1,99.9999994436864,1,Block
TXN_01979495,1,99.99999945926513,1,Block
TXN_01996398,1,99.99999678721852,1,Block
TXN_01986104,1,99.99999463655307,1,Block
TXN_01999878,1,99.99999952780247,1,Block
TXN_01990351,1,99.99999951221714,1,Block
TXN_01998062,1,99.99999952780247,1,Block
TXN_01973615,1,99.99999942131777,1,Block
TXN_01992968,1,99.99999946517042,1,Block
TXN_01986824,1,99.99999952780247,1,Block
TXN_01984792,1,99.99999952780247,1,Block
TXN_01974157,1,99.9999994874697,1,Block
TXN_01980725,1,99.99999948444187,1,Block
TXN_01993628,1,99.99999945184366,1,Block
TXN_01998697,1,99.9999995096927,1,Block
TXN_01994829,1,99.99999948373251,1,Block
TXN_01970636,1,99.99999952780247,1,Block
TXN_01976457,1,99.99999949970967,1,Block
TXN_01978866,1,99.99999949534286,1,Block
TXN_01996276,1,99.99999950021609,1,Block
TXN_01989637,1,99.99999950988952,1,Block
TXN_01974819,1,99.99999952325858,1,Block
TXN_01995763,1,99.99999885851423,1,Block
TXN_01999159,1,99.99999945184366,1,Block
TXN_01971107,1,99.99999949493237,1,Block
TXN_01984221,1,99.99999945184368,1,Block
TXN_01994550,1,99.99999947946614,1,Block
TXN_01999851,1,99.9999995179947,1,Block
TXN_01981889,1,99.99999673411439,1,Block
TXN_01992425,1,99.99999952326988,1,Block
TXN_01989363,1,99.99999947831235,1,Block
TXN_01979721,1,99.99999925528542,1,Block
TXN_01998739,1,99.99999952780247,1,Block
TXN_01992870,1,99.99999952780247,1,Block
TXN_01972547,1,99.99999627049122,1,Block
TXN_01978282,1,99.99999952780247,1,Block
TXN_01980369,1,99.99999952779129,1,Block
TXN_01970196,1,99.99999950021609,1,Block
TXN_01979839,1,99.99999946996654,1,Block
TXN_01998640,1,99.99999945183069,1,Block
TXN_01987060,1,99.99999952780247,1,Block
TXN_01998909,1,99.99999941458269,1,Block
TXN_01981166,1,99.99999948690181,1,Block
TXN_01987868,1,99.99999945377161,1,Block
TXN_01980309,1,99.99999952325858,1,Block
TXN_01998716,1,99.99999673411403,1,Block
TXN_01982984,1,99.99999952780247,1,Block
TXN_01970894,1,99.99999950595446,1,Block
TXN_01997121,1,99.99999945184364,1,Block
TXN_01978018,1,99.99999950988952,1,Block
TXN_01972829,1,99.99999951220559,1,Block
TXN_01985178,1,99.99999946591444,1,Block
TXN_01989623,1,99.99999952779129,1,Block
TXN_01978343,1,99.99999952780247,1,Block
TXN_01975363,1,99.99999952325858,1,Block
TXN_01984603,1,99.99999678729473,1,Block
TXN_01973810,1,99.99999885863035,1,Block
TXN_01972535,1,99.99999949539415,1,Block
TXN_01992104,1,99.99999947025535,1,Block
TXN_01972187,1,99.99999952780247,1,Block
TXN_01973408,1,99.99999938470405,1,Block
TXN_01992162,1,99.99999946791229,1,Block
TXN_01983452,1,99.99999952780247,1,Block
TXN_01983250,1,99.99999937913637,1,Block
TXN_01977685,1,99.99999948721275,1,Block
TXN_01987898,1,99.99999952780247,1,Block
TXN_01971779,1,99.99999952779129,1,Block
TXN_01992852,1,99.99999948196437,1,Block
TXN_01984646,1,99.99999929304198,1,Block
TXN_01974452,1,99.99999948197645,1,Block
TXN_01974263,1,99.99999945184366,1,Block
TXN_01994836,1,99.99999942219748,1,Block
TXN_01976401,1,99.99999933860191,1,Block
TXN_01973638,1,99.99999952780247,1,Block
TXN_01977681,1,99.99999952780247,1,Block
TXN_01997918,1,99.9999995155057,1,Block
TXN_01978123,1,99.99999952775444,1,Block
TXN_01984324,1,99.99999952780247,1,Block
TXN_01978715,1,99.99999947946617,1,Block
TXN_01995962,1,99.99999952780247,1,Block
TXN_01975780,1,99.99999952780247,1,Block
TXN_01991052,1,99.99999940007717,1,Block
TXN_01974842,1,99.99999952780247,1,Block
TXN_01989824,1,99.99999933313615,1,Block
TXN_01984892,1,99.99999952325858,1,Block
TXN_01979455,1,99.99999952780247,1,Block
TXN_01997004,1,99.99999668117749,1,Block
TXN_01979985,1,99.99999952780247,1,Block
TXN_01970455,1,99.99999950752326,1,Block
TXN_01976278,1,99.99999952780247,1,Block
TXN_01993146,1,99.99999656671571,1,Block
TXN_01997055,1,99.99999931042176,1,Block
TXN_01991547,1,99.99999952282326,1,Block
TXN_01980320,1,99.99999952780247,1,Block
TXN_01984749,1,99.99999885863035,1,Block
TXN_01978965,1,99.99999939380263,1,Block
TXN_01984507,1,99.99999947064802,1,Block
TXN_01986248,1,99.9999994517879,1,Block
TXN_01973709,1,99.99999952173988,1,Block
TXN_01977073,1,99.99999932443708,1,Block
TXN_01989616,1,99.99999678721852,1,Block
TXN_01977708,1,99.99999678721852,1,Block
TXN_01992330,1,99.99999952780247,1,Block
TXN_01985683,1,99.99999952780247,1,Block
TXN_01981885,1,99.9999967872947,1,Block
TXN_01997241,1,99.99999951220558,1,Block
TXN_01984414,1,99.99999947624451,1,Block
TXN_01996982,1,99.99999952779129,1,Block
TXN_01976310,1,99.99999952775447,1,Block
TXN_01996551,1,99.99999952780247,1,Block
TXN_01974140,1,99.99999952780247,1,Block
TXN_01973125,1,99.9999995179947,1,Block
TXN_01988603,1,99.99999943368023,1,Block
TXN_01988901,1,99.99999952780247,1,Block
TXN_01980524,1,25.253259949480157,1,Flag
TXN_01999430,1,99.99999948319712,1,Block
TXN_01997277,1,99.99999952779129,1,Block
TXN_01970691,1,99.99999940702627,1,Block
TXN_01975250,1,99.99999673412256,1,Block
TXN_01973900,1,99.99999946146139,1,Block
TXN_01996024,1,99.99999952780247,1,Block
TXN_01971087,1,99.99999947025535,1,Block
TXN_01982290,1,99.99999945184364,1,Block
TXN_01970978,1,99.99999950595446,1,Block
TXN_01989888,1,99.99999941983342,1,Block
TXN_01997726,1,99.99999673411418,1,Block
TXN_01973746,1,99.99999952780247,1,Block
TXN_01972858,1,99.99999614730369,1,Block
TXN_01991133,1,99.99999952780247,1,Block
TXN_01987480,1,99.99999924909238,1,Block
TXN_01987804,1,99.99999952779129,1,Block
TXN_01988822,1,99.99999952775444,1,Block
TXN_01983101,1,99.99999948125664,1,Block
TXN_01972227,1,99.99999950208567,1,Block
TXN_01998180,1,99.99999938468929,1,Block
TXN_01999189,1,99.99999945183066,1,Block
TXN_01990919,1,99.99999952780247,1,Block
TXN_01996366,1,99.99999929074357,1,Block
TXN_01987199,1,99.99999945184366,1,Block
TXN_01971673,1,99.99999946146139,1,Block
TXN_01999180,1,99.99999932562974,1,Block
TXN_01970675,1,99.99999673419886,1,Block
TXN_01984647,1,99.99999952780247,1,Block
TXN_01991628,1,99.99999678721852,1,Block
TXN_01982462,1,99.99999951795712,1,Block
TXN_01987438,1,99.9999967872947,1,Block
TXN_01993900,1,99.9999995179947,1,Block
TXN_01991657,1,99.99999515117618,1,Block
TXN_01987614,1,99.9999994203272,1,Block
TXN_01983598,1,99.99999948690186,1,Block
TXN_01972732,1,99.99999942811985,1,Block
TXN_01971412,1,99.99999670370894,1,Block
TXN_01982622,1,99.99999952780247,1,Block
TXN_01991673,1,99.99999952780247,1,Block
TXN_01983012,1,99.99999939506057,1,Block
TXN_01990054,1,99.99999952780247,1,Block
TXN_01994031,1,99.99999948885315,1,Block
TXN_01996281,1,99.99999943179671,1,Block
TXN_01987195,1,99.9999994872127,1,Block
TXN_01990267,1,99.99999948748186,1,Block
TXN_01987745,1,99.99999952780247,1,Block
TXN_01986527,1,99.99999952780247,1,Block
TXN_01981038,1,99.99999950022797,1,Block
TXN_01995034,1,99.99999952780247,1,Block
TXN_01971597,1,99.99999946996641,1,Block
TXN_01995913,1,99.99999935973433,1,Block
TXN_01983651,1,99.99999678721852,1,Block
TXN_01983098,1,99.99999950595449,1,Block
TXN_01984692,1,99.99999949053837,1,Block
TXN_01972427,1,99.99999678721852,1,Block
TXN_01976709,1,99.99999943357511,1,Block
TXN_01980074,1,99.99999952780247,1,Block
TXN_01981929,1,99.99999950022796,1,Block
TXN_01997201,1,99.99999949539415,1,Block
TXN_01988371,1,99.99999944751785,1,Block
TXN_01974548,1,99.99999948366778,1,Block
TXN_01990597,1,99.99999952780247,1,Block
TXN_01992811,1,99.99999949370093,1,Block
TXN_01988170,1,99.99999952779129,1,Block
TXN_01997448,1,99.99999950970432,1,Block
TXN_01994562,1,99.99999952780247,1,Block
TXN_01972552,1,99.9999994995325,1,Block
TXN_01979357,1,99.99999952780247,1,Block
TXN_01990510,1,99.99999950969271,1,Block
TXN_01994897,1,99.99999952780247,1,Block
TXN_01972954,1,99.99999942329806,1,Block
TXN_01992313,1,99.99999952780247,1,Block
TXN_01989095,1,99.99999673411324,1,Block
TXN_01997942,1,99.99999948721268,1,Block
TXN_01998940,1,99.99999614730365,1,Block
TXN_01971786,1,99.99999944047143,1,Block
TXN_01985849,1,99.99999952173988,1,Block
TXN_01998311,1,99.99999952780247,1,Block
TXN_01970188,1,99.99999952779129,1,Block
TXN_01986007,1,99.99999949493237,1,Block
TXN_01993248,1,99.99999952780247,1,Block
TXN_01999254,1,99.99999952780247,1,Block
TXN_01985326,1,99.99999952780247,1,Block
TXN_01978341,1,99.99999952780247,1,Block
TXN_01971616,1,99.99999952779129,1,Block
TXN_01977942,1,99.99999952775447,1,Block
TXN_01995024,1,99.99999952780247,1,Block
TXN_01978160,1,99.9999995179947,1,Block
TXN_01996322,1,99.99999951551719,1,Block
TXN_01986739,1,99.99999942830226,1,Block
TXN_01980117,1,99.99999947657423,1,Block
TXN_01979634,1,99.99999952779129,1,Block
TXN_01992246,1,99.99999943845283,1,Block
TXN_01997204,1,99.99999949347016,1,Block
TXN_01993376,1,99.9999995277913,1,Block
TXN_01984494,1,99.99999951551719,1,Block
TXN_01978476,1,99.99999929439913,1,Block
TXN_01993087,1,99.99999945066207,1,Block
TXN_01987292,1,99.99999952780247,1,Block
TXN_01971210,1,99.99999948746972,1,Block
TXN_01992837,1,99.99999941719318,1,Block
TXN_01979296,1,99.99999951216756,1,Block
TXN_01986504,1,99.99999927457,1,Block
TXN_01991713,1,99.99999952780247,1,Block
TXN_01990939,1,99.99999941776233,1,Block
TXN_01982811,1,99.99999937187482,1,Block
TXN_01978818,1,99.99999949329843,1,Block
TXN_01976627,1,99.9999993535417,1,Block
TXN_01980439,1,99.99999950017713,1,Block
TXN_01980415,1,99.99999925001958,1,Block
TXN_01983357,1,99.99999946995382,1,Block
TXN_01984231,1,99.99999952775447,1,Block
TXN_01980372,1,99.99999951800613,1,Block
TXN_01970952,1,99.9999981727395,1,Block
TXN_01995555,1,99.99999950595446,1,Block
TXN_01995707,1,99.99999929774846,1,Block
TXN_01988721,1,99.99999952780247,1,Block
TXN_01973874,1,99.99999952780247,1,Block
TXN_01971982,1,99.99999951220559,1,Block
TXN_01992737,1,99.99999948690184,1,Block
TXN_01997539,1,99.99999948690179,1,Block
TXN_01988430,1,99.99999951551719,1,Block
TXN_01976182,1,99.99999951800613,1,Block
TXN_01979826,1,99.99999943808359,1,Block
TXN_01985139,1,99.99999952326988,1,Block
TXN_01990089,1,99.99999945184364,1,Block
TXN_01977806,1,99.99999927908007,1,Block
TXN_01990528,1,99.99999952780247,1,Block
TXN_01997955,1,99.99999948721268,1,Block
TXN_01972571,1,99.99999952780247,1,Block
TXN_01970384,1,99.99999951221714,1,Block
TXN_01991542,1,99.99999946146139,1,Block
TXN_01998664,1,99.99999949883198,1,Block
TXN_01988509,1,99.99999945895728,1,Block
TXN_01970791,1,99.99999952173991,1,Block
TXN_01980978,1,99.99999941831217,1,Block
TXN_01990094,1,99.99999950359692,1,Block
TXN_01998399,1,99.99999952780247,1,Block
TXN_01975213,1,99.99999952780247,1,Block
TXN_01986957,1,99.99999949038715,1,Block
TXN_01994715,1,99.99999952780247,1,Block
TXN_01970629,1,99.99999950021609,1,Block
TXN_01999068,1,99.99999656671574,1,Block
