transaction_id,is_fraud,iso_risk_score,iso_prediction,risk_tier
TXN_01774853,0,52.612629362766114,1,Block
TXN_01942172,0,48.58536026516087,1,Flag
TXN_01984013,1,89.83074594179638,1,Block
TXN_01675462,0,60.75946319103706,1,Block
TXN_00228355,0,47.81762902396846,1,Flag
TXN_01107884,0,48.406250723892384,1,Flag
TXN_01972796,1,92.52308528502438,1,Block
TXN_00381518,0,51.60044672299548,1,Block
TXN_00027233,0,58.25839758943658,1,Block
TXN_00862414,0,53.73897154993165,1,Block
TXN_01169012,0,47.609757071739125,1,Flag
TXN_00669083,0,52.79462740748386,1,Block
TXN_00156594,0,48.50150103760702,1,Flag
TXN_00710893,0,49.7358514428869,1,Flag
TXN_01976696,1,81.02438769808063,1,Block
TXN_00074258,0,52.898623241976864,1,Block
TXN_00298040,0,49.077703457589585,1,Flag
TXN_01416924,0,53.24334147404768,1,Block
TXN_01110225,0,61.40836568732074,1,Block
TXN_00261713,0,48.7059858894907,1,Flag
TXN_01997869,1,85.12670547907626,1,Block
TXN_00886012,0,51.249268448836744,1,Flag
TXN_01369510,0,49.00065717900293,1,Flag
TXN_00820435,0,53.445206059878224,1,Block
TXN_01691237,0,62.17647968846116,1,Block
TXN_01976152,1,77.17183574779162,1,Block
TXN_00873204,0,57.0756735984488,1,Block
TXN_01240246,0,58.22874983562274,1,Block
TXN_01340927,0,53.97043538010361,1,Block
TXN_00752460,0,48.51931512096364,1,Flag
TXN_01781578,0,67.77958999952939,1,Block
TXN_00389843,0,69.89443000338167,1,Block
TXN_00109267,0,64.93283351476298,1,Block
TXN_00359806,0,51.193071130711864,1,Flag
TXN_00617528,0,49.860042144328744,1,Flag
TXN_00506048,0,47.86003446044941,1,Flag
TXN_00836159,0,48.753825454913034,1,Flag
TXN_01998821,1,85.4785873248708,1,Block
TXN_00110475,0,68.1337444200338,1,Block
TXN_00083250,0,59.12863897024067,1,Block
TXN_00863334,0,51.74464289961654,1,Block
TXN_00223658,0,49.06784277613353,1,Flag
TXN_00481279,0,50.472834806670306,1,Flag
TXN_00421141,0,59.34433070423343,1,Block
TXN_00865706,0,48.3017613701489,1,Flag
TXN_01051644,0,52.98757889764881,1,Block
TXN_01965807,0,56.91567360650298,1,Block
TXN_01988769,1,85.06906895171025,1,Block
TXN_01985981,1,92.58425483276793,1,Block
TXN_01851250,0,55.52313449439622,1,Block
TXN_01974528,1,74.32333182104314,1,Block
TXN_01998421,1,84.90076510452724,1,Block
TXN_01212974,0,51.44012792397457,1,Flag
TXN_00076420,0,47.52178308062816,1,Flag
TXN_01983488,1,68.10399109306566,1,Block
TXN_00647931,0,52.67358587366779,1,Block
TXN_00857589,0,57.07475491631906,1,Block
TXN_01479477,0,52.229057175513475,1,Block
TXN_00538127,0,49.244089452510536,1,Flag
TXN_01981585,1,86.11278548554982,1,Block
TXN_01995050,1,81.85678771659988,1,Block
TXN_00660489,0,61.85707991003912,1,Block
TXN_00894781,0,55.525655870284965,1,Block
TXN_01989942,1,87.11212887220003,1,Block
TXN_01979263,1,72.24005692370864,1,Block
TXN_01863902,0,48.567222145892536,1,Flag
TXN_01751296,0,50.62787245443918,1,Flag
TXN_01699308,0,65.81196895708045,1,Block
TXN_00225479,0,47.70657560720597,1,Flag
TXN_01621576,0,47.95611965393943,1,Flag
TXN_00243875,0,49.033439313703475,1,Flag
TXN_01978499,1,88.52097450043576,1,Block
TXN_00042258,0,60.785793308204525,1,Block
TXN_01536862,0,49.99079881921068,1,Flag
TXN_00028396,0,50.830827282456724,1,Flag
TXN_01997230,1,90.614425940594,1,Block
TXN_01532258,0,49.69749778491465,1,Flag
TXN_01975640,1,78.17852040072572,1,Block
TXN_00674468,0,50.22654370324616,1,Flag
TXN_00396526,0,80.11534568143212,1,Block
TXN_00963087,0,48.785698498216426,1,Flag
TXN_00735756,0,57.44573608032636,1,Block
TXN_01327853,0,57.80108314095211,1,Block
TXN_00727177,0,48.29772855992864,1,Flag
TXN_01885029,0,57.282776776923626,1,Block
TXN_01428153,0,52.059337376920254,1,Block
TXN_00058732,0,48.73385293049852,1,Flag
TXN_01996527,1,62.425968386276764,1,Block
TXN_01994899,1,84.56988848034811,1,Block
TXN_01406550,0,52.96134997135145,1,Block
TXN_00737205,0,53.439188666698975,1,Block
TXN_00586116,0,47.448600910963556,1,Flag
TXN_00459472,0,54.09787252586329,1,Block
TXN_00413628,0,60.01297821937614,1,Block
TXN_01480668,0,52.809569322036666,1,Block
TXN_00041670,0,49.74306882118505,1,Flag
TXN_00527239,0,47.528485992892875,1,Flag
TXN_01654365,0,62.11926470555169,1,Block
TXN_00406237,0,49.83643463181946,1,Flag
TXN_00497552,0,62.0220271409011,1,Block
TXN_00289850,0,50.27306212336466,1,Flag
TXN_00601094,0,59.2437377014886,1,Block
TXN_01974998,1,86.66853787885894,1,Block
TXN_00502842,0,49.14078504685877,1,Flag
TXN_01396458,0,49.90836238980382,1,Flag
TXN_01994624,1,66.33172632480797,1,Block
TXN_00532469,0,50.865648665203295,1,Flag
TXN_00175536,0,49.081797401501696,1,Flag
TXN_01982882,1,92.94044289622838,1,Block
TXN_00644614,0,67.92880002671484,1,Block
TXN_01309017,0,55.33833193404584,1,Block
TXN_01572930,0,49.29225865673961,1,Flag
TXN_00721633,0,48.310115580278506,1,Flag
TXN_01971588,1,85.12690911324339,1,Block
TXN_00715355,0,50.376303947719315,1,Flag
TXN_00856558,0,64.85774272476046,1,Block
TXN_01436588,0,48.26933446317128,1,Flag
TXN_01624262,0,67.74168522044651,1,Block
TXN_01604562,0,53.70186231973997,1,Block
TXN_01986303,1,81.82858526037435,1,Block
TXN_00505685,0,54.04881318150788,1,Block
TXN_01999891,1,53.99645287207741,1,Block
TXN_00601119,0,54.736555606090434,1,Block
TXN_00234785,0,49.22898485130159,1,Flag
TXN_01339270,0,48.715488768493195,1,Flag
TXN_01974947,1,83.68537712195761,1,Block
TXN_01261442,0,48.87633508749536,1,Flag
TXN_01970319,1,71.88283037061504,1,Block
TXN_00999864,0,52.88960799985746,1,Block
TXN_01922289,0,63.825660301649066,1,Block
TXN_00544477,0,53.81071394772496,1,Block
TXN_00632800,0,62.43766960584999,1,Block
TXN_00042979,0,54.490858148082474,1,Block
TXN_00166812,0,50.45032511705018,1,Flag
TXN_01039412,0,52.72926908373186,1,Block
TXN_00712460,0,49.151552587846716,1,Flag
TXN_01985599,1,89.09526395899098,1,Block
TXN_01980495,1,89.5342027016398,1,Block
TXN_01005043,0,48.49911226702729,1,Flag
TXN_01480527,0,51.20817258083267,1,Flag
TXN_01936073,0,55.2930263980016,1,Block
TXN_01970161,1,92.87108627185988,1,Block
TXN_01290149,0,69.4215733515736,1,Block
TXN_01651441,0,61.653053753042755,1,Block
TXN_01619414,0,66.6231242409659,1,Block
TXN_00037525,0,47.61228640339447,1,Flag
TXN_01017357,0,50.31574066481009,1,Flag
TXN_01857245,0,55.17415224309483,1,Block
TXN_01276607,0,48.4145089586533,1,Flag
TXN_01205830,0,49.89152792886842,1,Flag
TXN_01619284,0,52.258024011921904,1,Block
TXN_01955474,0,57.773715735135696,1,Block
TXN_01290233,0,58.10330824686522,1,Block
TXN_00911547,0,64.54662312037127,1,Block
TXN_01789014,0,51.436279872353126,1,Flag
TXN_00343503,0,51.848396939379896,1,Block
TXN_01993582,1,90.81950717088378,1,Block
TXN_00197596,0,49.69619057919281,1,Flag
TXN_01972058,1,91.7607996333717,1,Block
TXN_00418392,0,51.751557627921514,1,Block
TXN_01098954,0,55.36777397134054,1,Block
TXN_00240891,0,50.895515575491075,1,Flag
TXN_01982505,1,90.36605298651475,1,Block
TXN_01990776,1,88.4307806129199,1,Block
TXN_00013337,0,54.996412615859406,1,Block
TXN_00646492,0,62.614682435231046,1,Block
TXN_01545988,0,53.966239086233955,1,Block
TXN_01697243,0,59.06859794831704,1,Block
TXN_01776042,0,50.64515277827652,1,Flag
TXN_00414662,0,50.21002240039883,1,Flag
TXN_01976069,1,91.03423478483865,1,Block
TXN_00959387,0,52.23960703784805,1,Block
TXN_01466448,0,57.50844570586508,1,Block
TXN_00881476,0,52.8072965465774,1,Block
TXN_01356837,0,49.55218339230631,1,Flag
TXN_00060164,0,48.13661154697576,1,Flag
TXN_00422481,0,54.739624685989924,1,Block
TXN_00512848,0,50.7605944904627,1,Flag
TXN_00070042,0,56.672001539673694,1,Block
TXN_01430173,0,48.751562575124844,1,Flag
TXN_00389048,0,49.461255964460946,1,Flag
TXN_01200781,0,52.823832785586056,1,Block
TXN_01478446,0,49.79825345392488,1,Flag
TXN_00227355,0,50.44402345208953,1,Flag
TXN_00375061,0,52.8488343873131,1,Block
TXN_01686922,0,65.03887328240799,1,Block
TXN_01762679,0,62.07672692423385,1,Block
TXN_01209264,0,50.13120066224056,1,Flag
TXN_01700858,0,49.48488044227387,1,Flag
TXN_01119780,0,60.87532097700593,1,Block
TXN_00546726,0,55.996391705606,1,Block
TXN_00714171,0,48.614891127904514,1,Flag
TXN_01974676,1,84.62005422927055,1,Block
TXN_00039388,0,61.05634136627437,1,Block
TXN_01654900,0,49.73117396647515,1,Flag
TXN_00587148,0,50.65262880028698,1,Flag
TXN_01971811,1,90.06166123666382,1,Block
TXN_01456855,0,52.76335496710669,1,Block
TXN_00943821,0,59.6567424014804,1,Block
TXN_00110859,0,50.57583547599568,1,Flag
TXN_00538064,0,49.76326039590443,1,Flag
TXN_01991311,1,78.93366194248388,1,Block
TXN_00262920,0,51.10714006354159,1,Flag
TXN_00260988,0,51.02169315525772,1,Flag
TXN_00575824,0,52.278115382974306,1,Block
TXN_01821285,0,56.86443120742764,1,Block
TXN_01970876,1,93.21906772698522,1,Block
TXN_00287471,0,53.21449838351762,1,Block
TXN_01817177,0,48.286945502086624,1,Flag
TXN_01038905,0,53.57840863059185,1,Block
TXN_01233930,0,69.80110917070965,1,Block
TXN_00233665,0,48.757765278893345,1,Flag
TXN_00420999,0,56.324373775466114,1,Block
TXN_00862454,0,52.36960507033907,1,Block
TXN_01990336,1,76.46176864363332,1,Block
TXN_01787050,0,57.874618464206605,1,Block
TXN_01208251,0,50.52289564950207,1,Flag
TXN_00773495,0,58.00053828063925,1,Block
TXN_01986749,1,83.85421577564003,1,Block
TXN_01971625,1,81.05031582577217,1,Block
TXN_01815980,0,48.849275559643026,1,Flag
TXN_01231842,0,51.198817916937244,1,Flag
TXN_00586094,0,59.68276022070174,1,Block
TXN_00531660,0,51.35454411604351,1,Flag
TXN_01986867,1,69.55091782578612,1,Block
TXN_01773849,0,48.68513585088134,1,Flag
TXN_01978332,1,90.35452599303584,1,Block
TXN_01995841,1,77.64650598957064,1,Block
TXN_00600831,0,48.73494534893323,1,Flag
TXN_01992092,1,84.9308276408994,1,Block
TXN_00031484,0,51.161713653468055,1,Flag
TXN_01276390,0,47.84547390282339,1,Flag
TXN_01793926,0,55.21713485131142,1,Block
TXN_01979306,1,85.43880549267105,1,Block
TXN_01625783,0,49.612793069793526,1,Flag
TXN_01989221,1,94.76068794081539,1,Block
TXN_01918429,0,60.575792620165466,1,Block
TXN_00153848,0,66.80337682363015,1,Block
TXN_00200089,0,51.349693210895865,1,Flag
TXN_00156279,0,50.061205619448586,1,Flag
TXN_01987757,1,87.19240011745407,1,Block
TXN_00872638,0,53.185423847125016,1,Block
TXN_00083762,0,53.73338201053875,1,Block
TXN_01033222,0,62.46877294642074,1,Block
TXN_01997844,1,94.8105890572898,1,Block
TXN_01726152,0,55.06413557196947,1,Block
TXN_00140108,0,67.7899208517446,1,Block
TXN_01970516,1,83.15496845225623,1,Block
TXN_01981235,1,90.70810548321704,1,Block
TXN_01953656,0,58.391376736589486,1,Block
TXN_01238199,0,50.813960582779266,1,Flag
TXN_01001356,0,48.75749927884756,1,Flag
TXN_01986808,1,78.80764094327907,1,Block
TXN_00996522,0,60.42686807908341,1,Block
TXN_01499081,0,51.40621408017683,1,Flag
TXN_00720693,0,54.091461595975915,1,Block
TXN_01713043,0,49.86627320960597,1,Flag
TXN_00833724,0,52.2617961156461,1,Block
TXN_00810501,0,49.61561416375734,1,Flag
TXN_00867455,0,47.66177596656669,1,Flag
TXN_00913315,0,50.12434591684327,1,Flag
TXN_01707889,0,52.8678306161487,1,Block
TXN_00178035,0,48.16668594228774,1,Flag
TXN_01980144,1,84.02883163360502,1,Block
TXN_00873466,0,50.143968551201304,1,Flag
TXN_00587271,0,49.998919102490525,1,Flag
TXN_01290333,0,57.54535222531574,1,Block
TXN_01989742,1,68.13404553021164,1,Block
TXN_00109410,0,48.36438229316775,1,Flag
TXN_01944929,0,61.64022730858958,1,Block
TXN_00429245,0,52.09848389625437,1,Block
TXN_00682437,0,49.552909089356554,1,Flag
TXN_00058837,0,60.513428300700525,1,Block
TXN_01971255,1,92.31895574779703,1,Block
TXN_01994882,1,82.98443500569923,1,Block
TXN_00489444,0,47.48363209986058,1,Flag
TXN_01556803,0,56.36728210700359,1,Block
TXN_01965184,0,51.129238328507924,1,Flag
TXN_01609101,0,47.88956480218718,1,Flag
TXN_00469131,0,56.329529348004854,1,Block
TXN_01028577,0,51.84466842559612,1,Block
TXN_01574809,0,48.31368196262347,1,Flag
TXN_00694488,0,49.37414347667579,1,Flag
TXN_01148332,0,57.02100940030447,1,Block
TXN_00865802,0,53.33384008648688,1,Block
TXN_00179521,0,59.780947783356055,1,Block
TXN_00472675,0,48.411310681615056,1,Flag
TXN_01347595,0,48.75698290113326,1,Flag
TXN_01772155,0,61.73968077062354,1,Block
TXN_01858759,0,48.11419706826077,1,Flag
TXN_00190314,0,61.75582148806068,1,Block
TXN_00244744,0,59.246824663419744,1,Block
TXN_00165186,0,53.31209843308871,1,Block
TXN_00548187,0,53.15854061818959,1,Block
TXN_00630278,0,55.140530467080374,1,Block
TXN_00168577,0,71.34705253565018,1,Block
TXN_01025646,0,53.015936824670575,1,Block
TXN_01491765,0,50.178912647402704,1,Flag
TXN_01393593,0,54.578318133542766,1,Block
TXN_00496629,0,49.865319532064014,1,Flag
TXN_01552000,0,49.05424930434924,1,Flag
TXN_01999959,1,82.40306287037473,1,Block
TXN_00274079,0,53.68285176731496,1,Block
TXN_00675774,0,49.63385134076348,1,Flag
TXN_00083259,0,57.349296448933984,1,Block
TXN_01669790,0,53.40246089803869,1,Block
TXN_01974925,1,76.8329098024129,1,Block
TXN_00546208,0,54.1365053009089,1,Block
TXN_01515087,0,53.12307675133681,1,Block
TXN_00123401,0,65.38274132439946,1,Block
TXN_01900141,0,51.45562915870378,1,Flag
TXN_00367615,0,48.02689986327112,1,Flag
TXN_01449336,0,51.35747500886902,1,Flag
TXN_01129431,0,51.582468128957046,1,Block
TXN_01037179,0,49.263845397692506,1,Flag
TXN_01233878,0,48.24709439995736,1,Flag
TXN_01302855,0,55.93252444843063,1,Block
TXN_01804206,0,67.18976360012027,1,Block
TXN_00460677,0,50.300053770735985,1,Flag
TXN_01994688,1,70.28281452887703,1,Block
TXN_01110395,0,55.65064996139279,1,Block
TXN_01224793,0,48.455464571276714,1,Flag
TXN_01982900,1,62.17791523295172,1,Block
TXN_01985646,1,88.08789900914374,1,Block
TXN_01277072,0,68.80949310339561,1,Block
TXN_01944127,0,47.78574581885917,1,Flag
TXN_00576011,0,61.62702305927854,1,Block
TXN_01982752,1,93.05184105457442,1,Block
TXN_01303395,0,57.70458401835845,1,Block
TXN_01987916,1,79.46691636832654,1,Block
TXN_00101309,0,48.72409072075167,1,Flag
TXN_00810816,0,56.81143137323082,1,Block
TXN_00749974,0,59.51789633618678,1,Block
TXN_00456082,0,47.95093875631513,1,Flag
TXN_00851204,0,49.610356189249046,1,Flag
TXN_01404034,0,55.22710353986602,1,Block
TXN_00621156,0,48.388944512647186,1,Flag
TXN_01982453,1,87.95621724143238,1,Block
TXN_01328133,0,49.43507839128376,1,Flag
TXN_01437127,0,81.5674679451675,1,Block
TXN_00157710,0,58.51628104992798,1,Block
TXN_01970043,1,81.1157983978955,1,Block
TXN_00298788,0,53.33293976102476,1,Block
TXN_01091321,0,48.35126792403016,1,Flag
TXN_01992317,1,91.87282885489643,1,Block
TXN_01979482,1,82.72118999122193,1,Block
TXN_00619757,0,51.237654901931045,1,Flag
TXN_01066795,0,51.52061776883165,1,Flag
TXN_00029150,0,51.2551839770085,1,Flag
TXN_01426797,0,51.79739697878352,1,Block
TXN_00275081,0,53.56253241556387,1,Block
TXN_01982785,1,90.24340132561552,1,Block
TXN_00529532,0,49.90318099861817,1,Flag
TXN_00014537,0,67.30826857150238,1,Block
TXN_01914810,0,48.31632827608016,1,Flag
TXN_01526010,0,52.72775882643295,1,Block
TXN_01520007,0,59.75898955539117,1,Block
TXN_01549871,0,54.26299427597832,1,Block
TXN_00427091,0,52.908964712997715,1,Block
TXN_00936370,0,52.83224541082791,1,Block
TXN_01990699,1,85.79878116120506,1,Block
TXN_00482019,0,50.10883603052717,1,Flag
TXN_00225118,0,52.11959650419268,1,Block
TXN_01997436,1,97.3871727206863,1,Block
TXN_01733188,0,47.53243684273789,1,Flag
TXN_01592015,0,49.40003953126721,1,Flag
TXN_00620929,0,60.31101838510766,1,Block
TXN_01773808,0,62.96245029142522,1,Block
TXN_00817930,0,54.53057801167513,1,Block
TXN_01335895,0,49.742030566595425,1,Flag
TXN_00334677,0,53.08914304533402,1,Block
TXN_00629912,0,64.77665929080999,1,Block
TXN_01591355,0,50.62806026972163,1,Flag
TXN_00107875,0,49.50310716283376,1,Flag
TXN_01703786,0,50.09012875927502,1,Flag
TXN_00482135,0,55.68795391778394,1,Block
TXN_01983322,1,70.61588955848585,1,Block
TXN_01995369,1,77.5297473586244,1,Block
TXN_01104423,0,54.93382748346055,1,Block
TXN_01446432,0,49.136951511586304,1,Flag
TXN_01966252,0,48.2324155700969,1,Flag
TXN_01982758,1,83.31924829060398,1,Block
TXN_01842271,0,47.593939916625224,1,Flag
TXN_00998456,0,58.37107038300949,1,Block
TXN_01255195,0,49.433657558695046,1,Flag
TXN_00301370,0,49.52135326148584,1,Flag
TXN_00504737,0,50.477867153889264,1,Flag
TXN_01258060,0,49.86377039284609,1,Flag
TXN_00453907,0,48.02117143813886,1,Flag
TXN_01086440,0,55.44339315228309,1,Block
TXN_01160907,0,47.44810116739301,1,Flag
TXN_01905458,0,48.80811322972258,1,Flag
TXN_00702257,0,56.50071655294089,1,Block
TXN_01979473,1,90.46571690428516,1,Block
TXN_01035694,0,70.32156964658341,1,Block
TXN_00207717,0,57.562031863808656,1,Block
TXN_01982248,1,88.18967957576217,1,Block
TXN_01251735,0,49.92193163919799,1,Flag
TXN_01793372,0,52.293349839418674,1,Block
TXN_01394345,0,49.867125960755416,1,Flag
TXN_00260094,0,51.64141418078565,1,Block
TXN_01993638,1,70.62547711051994,1,Block
TXN_00237375,0,49.14459843035315,1,Flag
TXN_01195034,0,49.31820341231571,1,Flag
TXN_01590495,0,66.46287690995928,1,Block
TXN_01319508,0,52.664858244937456,1,Block
TXN_01971108,1,90.80992353454747,1,Block
TXN_01006829,0,64.82122091917685,1,Block
TXN_01930659,0,51.86623663334989,1,Block
TXN_01749703,0,53.34165126351302,1,Block
TXN_00783535,0,49.81291380375166,1,Flag
TXN_00039587,0,53.51916102700504,1,Block
TXN_00593671,0,56.13021154695194,1,Block
TXN_01998458,1,77.44361806385133,1,Block
TXN_01436349,0,50.81653086748136,1,Flag
TXN_01306649,0,51.678632540927815,1,Block
TXN_01670819,0,58.183560160843264,1,Block
TXN_01680551,0,63.77893109526616,1,Block
TXN_01997244,1,75.66393131675602,1,Block
TXN_01980699,1,65.23739674123601,1,Block
TXN_01989364,1,89.85498609022149,1,Block
TXN_00525672,0,48.07362122040082,1,Flag
TXN_01991394,1,83.70914952935559,1,Block
TXN_00857407,0,49.85528611321295,1,Flag
TXN_01960077,0,59.24437062094886,1,Block
TXN_01450538,0,53.403332977193784,1,Block
TXN_01979728,1,80.67655738902012,1,Block
TXN_00486789,0,56.001016400590004,1,Block
TXN_00012974,0,56.959205799497134,1,Block
TXN_00888463,0,54.66065528422384,1,Block
TXN_00931264,0,50.53888256140474,1,Flag
TXN_00571620,0,47.553764759529585,1,Flag
TXN_01370210,0,54.54129971394135,1,Block
TXN_01982355,1,79.2008277759533,1,Block
TXN_00365709,0,62.33428589150087,1,Block
TXN_01516387,0,59.96911862565773,1,Block
TXN_01008546,0,48.72682837418982,1,Flag
TXN_01996662,1,72.3946555068076,1,Block
TXN_01990234,1,83.50986007819336,1,Block
TXN_01099427,0,48.73194521543625,1,Flag
TXN_01975030,1,84.38796985535939,1,Block
TXN_01975332,1,66.83778111948729,1,Block
TXN_00597645,0,57.86712436227667,1,Block
TXN_01996656,1,81.05915351474292,1,Block
TXN_01974903,1,68.34111726246176,1,Block
TXN_01999661,1,95.43479092305003,1,Block
TXN_01987304,1,81.11299769226147,1,Block
TXN_01946277,0,65.76381575776138,1,Block
TXN_01640634,0,57.124806584948885,1,Block
TXN_00602448,0,51.72655020151717,1,Block
TXN_00095774,0,51.6488087033445,1,Block
TXN_00577484,0,68.27675331067327,1,Block
TXN_01982180,1,69.97919924041207,1,Block
TXN_01987328,1,73.48001094414104,1,Block
TXN_01051123,0,53.45482113216511,1,Block
TXN_01654457,0,62.46333951618671,1,Block
TXN_01135440,0,61.27681162263033,1,Block
TXN_01349023,0,51.80086109942984,1,Block
TXN_01976619,1,86.69708171090151,1,Block
TXN_00532262,0,74.53743412537793,1,Block
TXN_01724402,0,61.03951568515944,1,Block
TXN_00922799,0,51.06812301108091,1,Flag
TXN_00785303,0,49.55138850423879,1,Flag
TXN_01914327,0,49.917426309550656,1,Flag
TXN_00423570,0,62.42361905647243,1,Block
TXN_01939601,0,69.52470420546732,1,Block
TXN_01764399,0,48.86493840225837,1,Flag
TXN_00366358,0,53.29926999772146,1,Block
TXN_01995989,1,91.93517127472032,1,Block
TXN_01334349,0,48.300331593125755,1,Flag
TXN_00441589,0,52.10687356039526,1,Block
TXN_01010522,0,57.46807296537315,1,Block
TXN_00473581,0,52.09095378911485,1,Block
TXN_01986057,1,85.40128951194677,1,Block
TXN_01406053,0,52.52865948910361,1,Block
TXN_00723146,0,55.520803136185236,1,Block
TXN_01508242,0,53.299404362996796,1,Block
TXN_01384838,0,52.9922441441046,1,Block
TXN_00617909,0,60.22363135097415,1,Block
TXN_00869042,0,51.24085950166326,1,Flag
TXN_00523064,0,62.22960276262642,1,Block
TXN_01999468,1,84.08861963183321,1,Block
TXN_00002675,0,52.01463173522823,1,Block
TXN_00090115,0,54.04778164416799,1,Block
TXN_01602548,0,48.61187096549018,1,Flag
TXN_01637812,0,54.2783869118848,1,Block
TXN_01860313,0,57.72499911516274,1,Block
TXN_01743315,0,59.28136973518481,1,Block
TXN_01500082,0,47.561767606509704,1,Flag
TXN_00901738,0,66.16310860381463,1,Block
TXN_01471121,0,61.98227381284325,1,Block
TXN_01247936,0,57.5113170229408,1,Block
TXN_01418410,0,48.95427544069322,1,Flag
TXN_01249158,0,54.71011264149416,1,Block
TXN_00941115,0,55.8701691274117,1,Block
TXN_01027039,0,53.328874271084736,1,Block
TXN_01978552,1,84.08186551824454,1,Block
TXN_00090700,0,63.97929556711295,1,Block
TXN_01663641,0,50.64614981276832,1,Flag
TXN_01472015,0,59.482433715595256,1,Block
TXN_01275161,0,60.2589088519128,1,Block
TXN_01358274,0,50.75001599244345,1,Flag
TXN_00971654,0,57.0726703565778,1,Block
TXN_01792652,0,53.69161385820282,1,Block
TXN_01618074,0,57.676610542238734,1,Block
TXN_01000165,0,48.538777750275706,1,Flag
TXN_01983109,1,76.08730489320928,1,Block
TXN_01482623,0,60.01943671573652,1,Block
TXN_01992746,1,88.78312321744866,1,Block
TXN_01839882,0,52.3625095419811,1,Block
TXN_01848278,0,61.93168609252739,1,Block
TXN_00716520,0,53.47911752926932,1,Block
TXN_01403202,0,50.14604990953699,1,Flag
TXN_01993539,1,75.81081011099636,1,Block
TXN_00964931,0,50.20720042357135,1,Flag
TXN_01375081,0,47.943354598072055,1,Flag
TXN_01962963,0,48.152444815360994,1,Flag
TXN_01402430,0,55.72038122138961,1,Block
TXN_00781531,0,50.68553432750216,1,Flag
TXN_01784797,0,56.842733994792376,1,Block
TXN_01978555,1,92.27378676014905,1,Block
TXN_01980366,1,88.9308818374525,1,Block
TXN_01578508,0,48.45408711798284,1,Flag
TXN_01944841,0,47.44694664322771,1,Flag
TXN_01989422,1,96.40918661706675,1,Block
TXN_00390921,0,61.835306238047814,1,Block
TXN_00622152,0,50.439172339899336,1,Flag
TXN_00498897,0,51.53556497351737,1,Flag
TXN_01773121,0,54.819175495321154,1,Block
TXN_01991890,1,95.89343138939114,1,Block
TXN_00249195,0,56.04982742182479,1,Block
TXN_01985381,1,75.43926517831821,1,Block
TXN_01453086,0,51.000251656050786,1,Flag
TXN_00348484,0,48.50681655010519,1,Flag
TXN_01987226,1,91.48101849437364,1,Block
TXN_01394056,0,60.84386633975979,1,Block
TXN_01592756,0,50.623081377800276,1,Flag
TXN_00222180,0,47.357249318979356,1,Flag
TXN_00266331,0,47.82562295645071,1,Flag
TXN_01405324,0,57.09129282095248,1,Block
TXN_00400083,0,61.68017435791943,1,Block
TXN_01806775,0,53.64399426235516,1,Block
TXN_01718873,0,52.178589093620424,1,Block
TXN_01232048,0,55.28756208395564,1,Block
TXN_01623834,0,47.688843130982654,1,Flag
TXN_00105371,0,52.99088107873111,1,Block
TXN_01583454,0,52.717540494215406,1,Block
TXN_01354205,0,48.04351026054723,1,Flag
TXN_00827441,0,62.88946806383356,1,Block
TXN_00420102,0,50.71248505818941,1,Flag
TXN_01062550,0,68.8677849534082,1,Block
TXN_01971860,1,78.47232230530241,1,Block
TXN_01174744,0,51.916341806857446,1,Block
TXN_01997059,1,73.69363662565941,1,Block
TXN_01928216,0,50.17972629341823,1,Flag
TXN_01166605,0,61.8877245583662,1,Block
TXN_01811925,0,48.76501511212581,1,Flag
TXN_00164778,0,62.982034914888786,1,Block
TXN_00557564,0,49.452463726380046,1,Flag
TXN_01941317,0,61.8179720724304,1,Block
TXN_01989013,1,93.80418140155058,1,Block
TXN_01863145,0,57.61222242798712,1,Block
TXN_00069399,0,48.234804625309366,1,Flag
TXN_01192029,0,55.564789959150346,1,Block
TXN_01740096,0,59.43861606822305,1,Block
TXN_00945407,0,69.10048087074699,1,Block
TXN_00447228,0,50.232278857985314,1,Flag
TXN_01991358,1,79.58922526915799,1,Block
TXN_00297890,0,47.80349558654128,1,Flag
TXN_00040879,0,65.2966836605969,1,Block
TXN_00987555,0,53.80845087772716,1,Block
TXN_01629445,0,66.71596529446896,1,Block
TXN_00108292,0,51.44752934822153,1,Flag
TXN_01982251,1,74.25834689417181,1,Block
TXN_01912829,0,57.03025534397384,1,Block
TXN_01869388,0,48.423118605498615,1,Flag
TXN_01981877,1,92.37645785526229,1,Block
TXN_01978854,1,90.31047894058278,1,Block
TXN_00733198,0,62.92860282767385,1,Block
TXN_01276273,0,56.17535194240048,1,Block
TXN_00497389,0,53.644819738404976,1,Block
TXN_00216036,0,59.5226587869627,1,Block
TXN_01997986,1,86.35235434298855,1,Block
TXN_01987973,1,84.97619761829591,1,Block
TXN_01788940,0,54.429764274615515,1,Block
TXN_01976499,1,86.04117448111909,1,Block
TXN_00432027,0,53.58411806557265,1,Block
TXN_00362559,0,56.00474175390278,1,Block
TXN_00676531,0,56.57682209248529,1,Block
TXN_00080145,0,59.544218469584386,1,Block
TXN_01998527,1,88.98509487999958,1,Block
TXN_01967918,0,48.428705821935054,1,Flag
TXN_00593300,0,53.15759682576929,1,Block
TXN_01315892,0,59.79787354997498,1,Block
TXN_00080869,0,52.017589780902036,1,Block
TXN_01531945,0,56.2888462444695,1,Block
TXN_01999116,1,92.60264841197284,1,Block
TXN_00886493,0,66.3515911140124,1,Block
